algo,qps,mean_ltc_ns,ltc_999_ns,Graph_IO,Emb_IO,Ext_Cmp,PQ_Cmp,Pre_T,Disp_T,Read_T,Page_T,Cache_T,DiskN_T,Post_T,Mem_MB,recall_pct,recall,mean_latency_ms
Gorgeous,17.41,5011834.0,27205052.0,556.6,18.12,574.73,57684.9,310.28,48.048343459,74.0,0.0,679.12,10796.39131809,27.0,35015.0,99.67,99.67,5.011834
Gorgeous,15.1,4995819.0,23742572.0,639.7,22.68,662.39,64993.85,328.1,69.529400611,3.0,0.0,834.49,12351.03118992,79.0,35053.0,99.79,99.79,4.995819
Gorgeous,13.35,2968913.0,22245566.0,722.0,27.48,749.48,72120.78,378.76,81.919535716,72.0,0.0,775.64,11177.29,63760.3,35070.0,99.81,99.81,2.968913
Gorgeous,11.96,4432975.0,32186268.0,804.01,32.57,836.59,79117.45,327.67,105.2710241713,20.0,0.0,1106.03,14744.89112059,60.0,35080.0,99.87,99.87,4.432975
Gorgeous,10.83,6265897.0,30893850.0,885.55,37.93,923.47,86013.53,326.42,133.3113713886,96.0,0.0,1192.97,15172.90120752,14.0,35092.0,99.92,99.92,6.265897
Gorgeous,9.9,5634257.0,47732352.0,966.51,43.4,1009.91,92764.03,388.97,131.4912095294,29.0,0.0,1209.8,14802.12139725,82.0,35100.0,99.94,99.94,5.634257
Gorgeous,9.13,6682539.0,44503288.0,1047.07,49.02,1096.1,99420.55,342.16,170.2914443521,79.0,0.0,1505.49,17423.10180258,58.0,35110.0,99.96,99.96,6.682539
SPANN,2450.98,,,,,,,,,,,,,,,,59.29,12.683
SPANN,1636.66,,,,,,,,,,,,,,,,65.99000000000001,19.179
SPANN,991.08,,,,,,,,,,,,,,,,70.84,31.552
SPANN,664.01,,,,,,,,,,,,,,,,73.9,47.117
SPANN,498.01,,,,,,,,,,,,,,,,76.5501,63.087
SPANN,399.52,,,,,,,,,,,,,,,,78.7501,79.062
SPANN,330.91,,,,,,,,,,,,,,,,80.2601,95.454
SPANN,249.63,,,,,,,,,,,,,,,,83.03009999999999,126.771
SPANN,198.85,,,,,,,,,,,,,,,,84.9001,159.484
SPANN,166.17,,,,,,,,,,,,,,,,86.4401,190.663
SPANN,142.78,,,,,,,,,,,,,,,,87.80019999999999,222.157
SPANN,124.89,,,,,,,,,,,,,,,,88.9802,254.361
SPANN,110.42,,,,,,,,,,,,,,,,89.8801,287.657
SPANN,90.84,,,,,,,,,,,,,,,,91.5001,349.051
SPANN,76.79,,,,,,,,,,,,,,,,92.5901,413.142
SPANN,66.68,,,,,,,,,,,,,,,,93.4501,476.591
SPANN,58.82,,,,,,,,,,,,,,,,94.0601,540.67
SPANN,52.38,,,,,,,,,,,,,,,,94.6301,607.851
SPANN,41.58,,,,,,,,,,,,,,,,95.8102,763.472
SPANN,34.49,,,,,,,,,,,,,,,,96.5201,923.571
SPANN,25.64,,,,,,,,,,,,,,,,97.5801,1241.548
SPANN,20.41,,,,,,,,,,,,,,,,98.2401,1556.94
SPANN,16.93,,,,,,,,,,,,,,,,98.56,1878.865
SPANN,12.65,,,,,,,,,,,,,,,,98.99,2514.268
SPANN,10.1,,,,,,,,,,,,,,,,99.22,3152.744
SPANN,8.39,,,,,,,,,,,,,,,,99.37,3782.896
SPANN,7.2,,,,,,,,,,,,,,,,99.49,4418.331
SPANN,6.29,,,,,,,,,,,,,,,,99.56,5049.662
SPANN,5.59,,,,,,,,,,,,,,,,99.63,5686.071
SPANN,5.03,,,,,,,,,,,,,,,,99.67,6321.652
